Entity1,Entity2
http://cmt#Administrator,http://confOf#Administrator
http://cmt#Author,http://confOf#Author
http://cmt#Chairman,http://confOf#Chair_PC
http://cmt#Conference,http://confOf#Conference
http://cmt#ConferenceChair,http://confOf#Chair_PC
http://cmt#Paper,http://confOf#Paper
http://cmt#PaperFullVersion,http://confOf#Paper
http://cmt#Person,http://confOf#Person
http://cmt#ProgramCommittee,http://confOf#Member_PC
http://cmt#ProgramCommitteeChair,http://confOf#Chair_PC
http://cmt#ProgramCommitteeMember,http://confOf#Member_PC
http://cmt#email,http://confOf#contactEmail
http://cmt#finalizePaperAssignment,http://confOf#follows
http://cmt#hasAuthor,http://confOf#writtenBy
http://cmt#hasSubjectArea,http://confOf#dealsWith
http://cmt#writtenBy,http://confOf#writtenBy
